data.set;total.cost;lot.sale.days;overage;mileage;vehicle.type;domestic.import;vehicle.age;vehicle.age.group;color.set;makex;state;make.model
TEST;5566;2;NO;73511;FAMILY.MEDIUM;Domestic;6;SIX;BLACK;CHRYSLER;FL;CHRYSLER.CONCORDE
VALIDATE;4682;16;NO;86532;FAMILY.LARGE;Domestic;5;FIVE;GREEN;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;4063;78;NO;39725;ECONOMY;Domestic;5;FIVE;BLUE;FORD;TX;FORD.ESCORT
VALIDATE;4368;10;NO;98875;LUXURY;Domestic;7;SEVEN+;GREEN;OTHER;TX;LINCOLN.TOWN CAR
VALIDATE;6586;2;NO;64055;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLACK;CHEVROLET;TX;CHEVROLET.MALIBU
VALIDATE;3905;4;NO;68140;LUXURY;Domestic;5;FIVE;RED;DODGE;CA;DODGE.INTREPID
TRAIN;3176;1;NO;59898;FAMILY.MEDIUM;Import;3;ONE-THREE;RED;HYUNDAI;AZ;HYUNDAI.SONATA
TEST;3795;47;NO;57757;ECONOMY;Domestic;6;SIX;WHITE;CHEVROLET;VA;CHEVROLET.CORSICA
VALIDATE;3016;16;NO;90766;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;MERCURY;VA;MERCURY.TRACER
TEST;4111;9;NO;62305;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;FORD;NV;FORD.TAURUS
TRAIN;4253;21;NO;79874;ECONOMY;Domestic;3;ONE-THREE;PURPLE;MERCURY;GA;MERCURY.TRACER
VALIDATE;5655;9;NO;89904;LUXURY;Import;7;SEVEN+;GOLD;NISSAN;CA;NISSAN.MAXIMA
TEST;5517;64;NO;96520;FAMILY.LARGE;Domestic;7;SEVEN+;BLUE;CHRYSLER;CA;CHRYSLER.CONCORDE
TEST;4581;1;NO;67079;FAMILY.LARGE;Domestic;4;FOUR;BLUE;FORD;AZ;FORD.TAURUS
TRAIN;5428;8;NO;95768;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GREEN;OLDSMOBILE;TX;OLDSMOBILE.INTRIGUE
TRAIN;3693;26;NO;84231;FAMILY.MEDIUM;Domestic;7;SEVEN+;SILVER;CHEVROLET;AZ;CHEVROLET.LUMINA
TEST;5072;69;NO;77022;FAMILY.MEDIUM;Domestic;4;FOUR;PURPLE;CHEVROLET;AZ;CHEVROLET.LUMINA
TEST;4655;17;NO;79607;ECONOMY;Import;5;FIVE;PURPLE;GEO;GA;GEO.PRIZM
TRAIN;4183;15;NO;103200;FAMILY.MEDIUM;Domestic;6;SIX;SILVER;BUICK;CA;BUICK.REGAL
TRAIN;4492;1;NO;38816;FAMILY.SMALL;Domestic;3;ONE-THREE;GREEN;CHEVROLET;GA;CHEVROLET.CAVALIER
VALIDATE;4141;29;NO;65705;FAMILY.SMALL;Import;5;FIVE;WHITE;GEO;TX;GEO.PRIZM
TRAIN;4431;15;NO;74696;FAMILY.SMALL;Domestic;5;FIVE;BLUE;FORD;TX;FORD.CONTOUR
TEST;4988;90;NO;83116;FAMILY.SMALL;Import;7;SEVEN+;PURPLE;TOYOTA;CA;TOYOTA.COROLLA
TRAIN;4636;42;NO;68159;FAMILY.LARGE;Domestic;8;SEVEN+;SILVER;BUICK;NV;BUICK.LESABRE
TRAIN;4102;17;NO;86405;FAMILY.SMALL;Import;5;FIVE;BLUE;MAZDA;FL;MAZDA.PROTEGE
TRAIN;5393;73;NO;78847;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;DODGE;TX;DODGE.STRATUS
TRAIN;5704;5;NO;38393;LUXURY;Import;5;FIVE;BLUE;NISSAN;TX;NISSAN.ALTIMA
TRAIN;4591;2;NO;85780;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;OLDSMOBILE;CA;OLDSMOBILE.ACHIEVA
TEST;3892;3;NO;80055;FAMILY.LARGE;Domestic;3;ONE-THREE;GREEN;OLDSMOBILE;CA;OLDSMOBILE.CUTLASS
TRAIN;5150;1;NO;76304;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;DODGE;CA;DODGE.STRATUS
TRAIN;4303;62;NO;75471;LUXURY;Import;9;SEVEN+;BLUE;NISSAN;FL;NISSAN.SENTRA
TRAIN;4627;33;NO;46499;FAMILY.SMALL;Import;4;FOUR;GREEN;KIA;CA;KIA.SEPHIA
TEST;5143;3;NO;69606;ECONOMY;Domestic;3;ONE-THREE;WHITE;DODGE;TX;DODGE.NEON
VALIDATE;4748;5;NO;67260;FAMILY.SMALL;Import;4;FOUR;BLUE;MAZDA;TX;MAZDA.PROTEGE
TRAIN;4007;60;NO;79737;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS SUPREME
TEST;4995;13;NO;54837;ECONOMY;Domestic;3;ONE-THREE;PURPLE;FORD;GA;FORD.ESCORT
TRAIN;4405;10;NO;59594;LUXURY;Domestic;6;SIX;GREEN;OTHER;TX;EAGLE.VISION
TEST;4851;14;NO;72197;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLUE;FORD;FL;FORD.CONTOUR
VALIDATE;5319;9;NO;60203;FAMILY.SMALL;Domestic;6;SIX;BLUE;MERCURY;TX;MERCURY.MYSTIQUE
TEST;5671;29;NO;72052;FAMILY.LARGE;Domestic;6;SIX;WHITE;BUICK;TX;BUICK.LESABRE
TRAIN;5915;8;NO;82320;LUXURY;Import;6;SIX;BLACK;OTHER;FL;INFINITI.G20
TEST;3367;3;NO;63416;FAMILY.MEDIUM;Domestic;9;SEVEN+;RED;BUICK;AZ;BUICK.LESABRE
VALIDATE;4402;13;NO;98998;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLUE;FORD;TX;FORD.TAURUS
TEST;4621;5;NO;103038;FAMILY.LARGE;Domestic;7;SEVEN+;BLUE;BUICK;GA;BUICK.LESABRE
TRAIN;4516;73;NO;94647;FAMILY.SMALL;Import;7;SEVEN+;GREEN;TOYOTA;CA;TOYOTA.TERCEL
TRAIN;4936;35;NO;92806;LUXURY;Domestic;7;SEVEN+;GOLD;BUICK;GA;BUICK.PARK AVENUE
TRAIN;5169;8;NO;90221;LUXURY;Import;7;SEVEN+;WHITE;NISSAN;TX;NISSAN.ALTIMA
TEST;7580;75;NO;95704;FAMILY.MEDIUM;Import;6;SIX;GOLD;OTHER;NV;INFINITI.G20
TRAIN;4854;18;NO;46212;LUXURY;Import;3;ONE-THREE;GREEN;HYUNDAI;FL;HYUNDAI.ACCENT
TEST;4403;32;NO;62308;ECONOMY;Import;3;ONE-THREE;BLACK;KIA;GA;KIA.SEPHIA
VALIDATE;5240;0;NO;98552;LUXURY;Domestic;5;FIVE;GREEN;PONTIAC;GA;PONTIAC.BONNEVILLE
VALIDATE;4948;81;NO;108863;LUXURY;Import;7;SEVEN+;GOLD;NISSAN;CA;NISSAN.ALTIMA
TRAIN;4882;14;NO;90689;FAMILY.SMALL;Import;4;FOUR;PURPLE;GEO;CA;GEO.PRIZM
TEST;6721;56;NO;82724;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;FORD;FL;FORD.TAURUS
TRAIN;6489;7;NO;89464;ECONOMY;Domestic;5;FIVE;BLUE;DODGE;TX;DODGE.NEON
TRAIN;4678;1;NO;53157;ECONOMY;Import;3;ONE-THREE;GREEN;HYUNDAI;GA;HYUNDAI.ACCENT
VALIDATE;3506;1;NO;89945;ECONOMY;Domestic;5;FIVE;PURPLE;MERCURY;NV;MERCURY.TRACER
VALIDATE;5126;38;NO;70091;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLUE;FORD;CA;FORD.CONTOUR
TEST;3190;3;NO;98209;FAMILY.MEDIUM;Domestic;8;SEVEN+;SILVER;PONTIAC;AZ;PONTIAC.BONNEVILLE
TEST;5372;1;NO;82840;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;CHRYSLER;NV;CHRYSLER.NEW YORKER
TRAIN;4836;32;NO;68746;LUXURY;Import;5;FIVE;PURPLE;NISSAN;FL;NISSAN.SENTRA
TEST;4500;7;NO;66175;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;BUICK;TX;BUICK.LESABRE
TEST;5249;24;NO;92866;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;PONTIAC;TX;PONTIAC.GRAND PRIX
TEST;4792;2;NO;100623;FAMILY.MEDIUM;Import;6;SIX;WHITE;MAZDA;CA;MAZDA.626
TEST;4454;1;NO;29370;ECONOMY;Import;2;ONE-THREE;WHITE;KIA;GA;KIA.SEPHIA
VALIDATE;5483;35;NO;74330;FAMILY.SMALL;Domestic;4;FOUR;RED;PONTIAC;GA;PONTIAC.GRAND AM
TRAIN;6204;11;NO;78081;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;OLDSMOBILE;GA;OLDSMOBILE.ACHIEVA
TRAIN;4990;52;NO;66798;LUXURY;Domestic;6;SIX;GREEN;DODGE;AZ;DODGE.INTREPID
VALIDATE;4389;35;NO;67018;ECONOMY;Domestic;4;FOUR;BLUE;MERCURY;FL;MERCURY.TRACER
TEST;3175;4;NO;70897;FAMILY.SMALL;Domestic;5;FIVE;GREEN;OLDSMOBILE;TX;OLDSMOBILE.CIERA
TEST;6371;85;NO;83171;FAMILY.LARGE;Domestic;5;FIVE;WHITE;FORD;CA;FORD.TAURUS
VALIDATE;5846;45;NO;92240;LUXURY;Import;8;SEVEN+;PURPLE;NISSAN;CA;NISSAN.ALTIMA
VALIDATE;5569;36;NO;104642;FAMILY.MEDIUM;Import;8;SEVEN+;SILVER;OTHER;TX;INFINITI.J30
TRAIN;4754;77;NO;69161;LUXURY;Import;5;FIVE;WHITE;NISSAN;VA;NISSAN.SENTRA
TEST;6325;1;NO;39803;FAMILY.LARGE;Domestic;4;FOUR;GOLD;BUICK;TX;BUICK.CENTURY
TEST;5966;3;NO;43810;LUXURY;Import;4;FOUR;WHITE;NISSAN;CA;NISSAN.SENTRA
TRAIN;5538;6;NO;64371;FAMILY.SMALL;Domestic;3;ONE-THREE;SILVER;MERCURY;TX;MERCURY.MYSTIQUE
TEST;4015;20;NO;87241;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;OLDSMOBILE;NM;OLDSMOBILE.CIERA
TRAIN;6917;4;NO;80127;FAMILY.LARGE;Domestic;5;FIVE;BLUE;MERCURY;TX;MERCURY.GRAND MARQUIS
VALIDATE;3973;4;NO;69838;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;CHEVROLET;VA;CHEVROLET.LUMINA
TRAIN;6242;68;NO;67069;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;FORD;NV;FORD.TAURUS
VALIDATE;5315;49;NO;85681;FAMILY.MEDIUM;Import;6;SIX;BLACK;TOYOTA;VA;TOYOTA.COROLLA
VALIDATE;4472;18;NO;75903;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;PONTIAC;AZ;PONTIAC.BONNEVILLE
TEST;4412;5;NO;62310;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;MERCURY;AZ;MERCURY.SABLE
VALIDATE;5502;56;NO;88080;FAMILY.MEDIUM;Domestic;4;FOUR;BLACK;BUICK;TX;BUICK.CENTURY
TEST;5934;24;NO;49429;FAMILY.MEDIUM;Import;5;FIVE;RED;MITSUBISHI;FL;MITSUBISHI.GALANT
TRAIN;5445;3;NO;83213;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;FORD;NV;FORD.TAURUS
VALIDATE;4617;2;NO;45808;FAMILY.MEDIUM;Domestic;4;FOUR;GOLD;FORD;AZ;FORD.ESCORT
TRAIN;5949;16;NO;76991;LUXURY;Import;8;SEVEN+;WHITE;NISSAN;TX;NISSAN.MAXIMA
TEST;5023;27;NO;80611;FAMILY.LARGE;Domestic;6;SIX;SILVER;BUICK;TX;BUICK.LESABRE
TRAIN;5842;32;NO;91908;FAMILY.SMALL;Domestic;4;FOUR;RED;MERCURY;TX;MERCURY.MYSTIQUE
TRAIN;5421;2;NO;76746;FAMILY.SMALL;Domestic;3;ONE-THREE;WHITE;PONTIAC;TX;PONTIAC.GRAND AM
TRAIN;5803;22;NO;58037;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;FORD;AZ;FORD.CONTOUR
TRAIN;5349;13;NO;62443;FAMILY.MEDIUM;Domestic;3;ONE-THREE;PURPLE;DODGE;TX;DODGE.STRATUS
TRAIN;4964;42;NO;102259;FAMILY.MEDIUM;Domestic;7;SEVEN+;PURPLE;BUICK;TX;BUICK.REGAL
VALIDATE;5292;4;NO;61712;FAMILY.MEDIUM;Domestic;4;FOUR;SILVER;DODGE;TX;DODGE.STRATUS
TEST;5964;44;NO;67127;LUXURY;Import;4;FOUR;BLUE;NISSAN;VA;NISSAN.SENTRA
VALIDATE;4085;35;NO;85868;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;OLDSMOBILE;CA;OLDSMOBILE.CIERA
TEST;5207;17;NO;63039;ECONOMY;Domestic;4;FOUR;BLACK;PONTIAC;TX;PONTIAC.SUNFIRE
TRAIN;4133;15;NO;75392;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;BUICK;TX;BUICK.SKYLARK
TRAIN;3669;35;NO;78979;ECONOMY;Domestic;6;SIX;RED;CHEVROLET;NV;CHEVROLET.CAVALIER
TEST;4823;36;NO;47077;ECONOMY;Domestic;4;FOUR;RED;MERCURY;FL;MERCURY.TRACER
VALIDATE;4034;4;NO;81558;FAMILY.LARGE;Domestic;5;FIVE;SILVER;FORD;CA;FORD.TAURUS
TRAIN;5464;2;NO;89811;LUXURY;Domestic;4;FOUR;GREEN;PONTIAC;GA;PONTIAC.BONNEVILLE
TRAIN;5218;63;NO;86709;FAMILY.LARGE;Domestic;6;SIX;GOLD;BUICK;TX;BUICK.LESABRE
TRAIN;4049;35;NO;62384;FAMILY.SMALL;Domestic;5;FIVE;BLUE;CHEVROLET;CA;CHEVROLET.CAVALIER
TRAIN;5067;40;NO;62497;FAMILY.MEDIUM;Domestic;5;FIVE;RED;PONTIAC;FL;PONTIAC.GRAND AM
TEST;4304;61;NO;87446;FAMILY.MEDIUM;Domestic;7;SEVEN+;PURPLE;BUICK;AZ;BUICK.SKYLARK
TEST;5033;1;NO;82367;FAMILY.SMALL;Domestic;6;SIX;GREEN;PONTIAC;TX;PONTIAC.GRAND AM
VALIDATE;4939;10;NO;76371;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;BUICK;VA;BUICK.REGAL
VALIDATE;4576;20;NO;71746;ECONOMY;Domestic;5;FIVE;RED;CHEVROLET;NV;CHEVROLET.CORSICA
VALIDATE;6367;1;NO;76904;FAMILY.MEDIUM;Domestic;4;FOUR;RED;CHEVROLET;FL;CHEVROLET.MALIBU
TRAIN;3655;0;NO;87376;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;OLDSMOBILE;VA;OLDSMOBILE.88
TEST;3707;19;NO;67432;FAMILY.SMALL;Domestic;6;SIX;RED;CHEVROLET;CA;CHEVROLET.CAVALIER
TRAIN;4007;2;NO;67969;FAMILY.SMALL;Domestic;3;ONE-THREE;GREEN;MERCURY;TX;MERCURY.MYSTIQUE
TRAIN;4919;4;NO;59179;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;OLDSMOBILE;NV;OLDSMOBILE.ACHIEVA
TRAIN;4882;21;NO;60134;LUXURY;Import;3;ONE-THREE;SILVER;NISSAN;TX;NISSAN.SENTRA
VALIDATE;4624;2;NO;88873;FAMILY.SMALL;Import;6;SIX;GREEN;MAZDA;FL;MAZDA.626
VALIDATE;4780;25;NO;30452;ECONOMY;Domestic;2;ONE-THREE;GREEN;CHEVROLET;TX;CHEVROLET.METRO
TRAIN;3752;5;NO;93843;FAMILY.SMALL;Domestic;6;SIX;GREEN;PONTIAC;GA;PONTIAC.GRAND AM
VALIDATE;5203;42;NO;77652;FAMILY.LARGE;Domestic;4;FOUR;BLUE;FORD;CA;FORD.TAURUS
VALIDATE;4272;4;NO;86170;FAMILY.SMALL;Import;6;SIX;RED;GEO;TX;GEO.PRIZM
TRAIN;4156;1;NO;52183;ECONOMY;Import;3;ONE-THREE;PURPLE;KIA;FL;KIA.SEPHIA
TRAIN;3430;18;NO;90219;FAMILY.LARGE;Domestic;8;SEVEN+;BLUE;OLDSMOBILE;CA;OLDSMOBILE.88
TEST;4156;1;NO;94402;LUXURY;Domestic;9;SEVEN+;BLUE;MERCURY;FL;MERCURY.GRAND MARQUIS
VALIDATE;4774;87;NO;57155;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;DODGE;VA;DODGE.STRATUS
TEST;5171;1;NO;47651;LUXURY;Domestic;8;SEVEN+;SILVER;OTHER;TX;LINCOLN.TOWN CAR
TRAIN;4018;0;NO;44455;ECONOMY;Domestic;4;FOUR;GREEN;FORD;GA;FORD.ESCORT
VALIDATE;3620;0;NO;63473;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;OLDSMOBILE;NV;OLDSMOBILE.CIERA
VALIDATE;6291;3;NO;92363;FAMILY.MEDIUM;Import;6;SIX;WHITE;MAZDA;CA;MAZDA.626
VALIDATE;5946;39;NO;46738;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;CHEVROLET;GA;CHEVROLET.MALIBU
TRAIN;4615;26;NO;94063;FAMILY.LARGE;Domestic;6;SIX;RED;FORD;FL;FORD.CROWN VICTORIA
VALIDATE;4020;16;NO;71184;FAMILY.LARGE;Domestic;6;SIX;GREEN;FORD;CA;FORD.TAURUS
TEST;7755;2;NO;68845;LUXURY;Domestic;5;FIVE;GREEN;PONTIAC;NM;PONTIAC.BONNEVILLE
TRAIN;3287;51;NO;70517;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;OLDSMOBILE;FL;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5151;37;NO;79541;FAMILY.LARGE;Domestic;6;SIX;GREEN;PONTIAC;CA;PONTIAC.GRAND PRIX
TRAIN;3945;51;NO;62368;FAMILY.SMALL;Domestic;6;SIX;PURPLE;FORD;CA;FORD.ESCORT
TRAIN;5622;33;NO;111079;ECONOMY;Import;6;SIX;BLUE;TOYOTA;CA;TOYOTA.TERCEL
VALIDATE;4177;9;NO;101968;ECONOMY;Import;6;SIX;BLUE;MAZDA;TX;MAZDA.PROTEGE
VALIDATE;5256;47;NO;68431;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;CHEVROLET;FL;CHEVROLET.MALIBU
TEST;5200;4;NO;85204;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;PLYMOUTH;CA;PLYMOUTH.BREEZE
TRAIN;3044;18;NO;90602;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;BUICK;TX;BUICK.REGAL
TRAIN;3404;4;NO;107039;FAMILY.SMALL;Import;8;SEVEN+;WHITE;MAZDA;FL;MAZDA.626
TRAIN;4124;1;NO;84371;ECONOMY;Import;5;FIVE;PURPLE;MITSUBISHI;TX;MITSUBISHI.MIRAGE
VALIDATE;5413;73;NO;74784;FAMILY.MEDIUM;Domestic;6;SIX;RED;CHRYSLER;VA;CHRYSLER.CIRRUS
TRAIN;4703;2;NO;76161;FAMILY.LARGE;Domestic;6;SIX;GOLD;CHRYSLER;CA;CHRYSLER.CONCORDE
TRAIN;6350;22;NO;86752;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;CADILLAC;AZ;CADILLAC.DEVILLE
TEST;5871;11;NO;87430;LUXURY;Domestic;5;FIVE;BLUE;PONTIAC;GA;PONTIAC.BONNEVILLE
VALIDATE;4377;6;NO;63808;FAMILY.SMALL;Domestic;4;FOUR;WHITE;DODGE;CA;DODGE.NEON
VALIDATE;4709;43;NO;69490;FAMILY.SMALL;Domestic;5;FIVE;BLUE;CHEVROLET;CA;CHEVROLET.CAVALIER
TRAIN;5920;2;NO;104643;LUXURY;Import;6;SIX;BLUE;HONDA;FL;HONDA.ACCORD
TEST;5041;3;NO;98908;LUXURY;Domestic;7;SEVEN+;WHITE;PONTIAC;GA;PONTIAC.BONNEVILLE
TRAIN;4073;8;NO;105246;FAMILY.MEDIUM;Domestic;8;SEVEN+;WHITE;CADILLAC;AZ;CADILLAC.DEVILLE
TEST;4608;23;NO;59334;ECONOMY;Domestic;4;FOUR;RED;MERCURY;GA;MERCURY.TRACER
TRAIN;4714;15;NO;67205;FAMILY.MEDIUM;Import;3;ONE-THREE;BLACK;NISSAN;NM;NISSAN.SENTRA
TEST;5160;2;NO;71314;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;BUICK;NM;BUICK.CENTURY
TEST;4658;71;NO;94597;FAMILY.MEDIUM;Domestic;8;SEVEN+;SILVER;MERCURY;AZ;MERCURY.GRAND MARQUIS
VALIDATE;3508;5;NO;97292;FAMILY.MEDIUM;Domestic;8;SEVEN+;GOLD;OLDSMOBILE;FL;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4111;1;NO;89972;FAMILY.MEDIUM;Import;7;SEVEN+;SILVER;MITSUBISHI;AZ;MITSUBISHI.GALANT
VALIDATE;5272;28;NO;90906;FAMILY.LARGE;Domestic;3;ONE-THREE;WHITE;CHEVROLET;TX;CHEVROLET.LUMINA
VALIDATE;6293;39;NO;60783;ECONOMY;Domestic;5;FIVE;WHITE;DODGE;FL;DODGE.NEON
TRAIN;5704;87;NO;86292;FAMILY.MEDIUM;Import;5;FIVE;WHITE;MITSUBISHI;CA;MITSUBISHI.GALANT
TRAIN;5348;70;NO;87812;FAMILY.LARGE;Domestic;7;SEVEN+;BLUE;BUICK;FL;BUICK.ROADMASTER
TRAIN;6452;3;NO;80252;FAMILY.MEDIUM;Import;7;SEVEN+;WHITE;MAZDA;NM;MAZDA.626
TRAIN;4462;73;NO;104128;FAMILY.SMALL;Import;10;SEVEN+;SILVER;HONDA;CA;HONDA.CIVIC
VALIDATE;4507;26;NO;69697;LUXURY;Domestic;6;SIX;BLUE;DODGE;AZ;DODGE.INTREPID
TRAIN;4048;39;NO;76898;LUXURY;Import;7;SEVEN+;SILVER;NISSAN;FL;NISSAN.SENTRA
VALIDATE;2882;25;NO;91226;ECONOMY;Import;9;SEVEN+;SILVER;NISSAN;CA;NISSAN.SENTRA
TRAIN;3942;13;NO;81228;FAMILY.SMALL;Import;8;SEVEN+;WHITE;HONDA;TX;HONDA.CIVIC
TRAIN;4788;15;NO;111805;LUXURY;Import;9;SEVEN+;BLACK;HONDA;FL;HONDA.ACCORD
TEST;4874;45;NO;74301;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;FORD;CA;FORD.CONTOUR
TEST;3583;3;NO;105408;FAMILY.LARGE;Domestic;7;SEVEN+;BLUE;BUICK;NM;BUICK.REGAL
TEST;3524;2;NO;67248;FAMILY.MEDIUM;Import;8;SEVEN+;WHITE;NISSAN;CA;NISSAN.SENTRA
VALIDATE;3256;55;NO;75725;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;BUICK;NM;BUICK.CENTURY
TRAIN;5273;23;NO;72402;FAMILY.LARGE;Domestic;4;FOUR;BLACK;PLYMOUTH;CA;PLYMOUTH.BREEZE
TRAIN;4282;42;NO;104801;FAMILY.MEDIUM;Domestic;7;SEVEN+;SILVER;PONTIAC;AZ;PONTIAC.BONNEVILLE
TEST;5185;56;NO;92553;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;BUICK;CA;BUICK.REGAL
TRAIN;4706;51;NO;78005;FAMILY.MEDIUM;Domestic;3;ONE-THREE;WHITE;PLYMOUTH;AZ;PLYMOUTH.BREEZE
TRAIN;5369;15;NO;103479;LUXURY;Import;4;FOUR;GREEN;NISSAN;FL;NISSAN.ALTIMA
VALIDATE;4516;18;NO;81650;LUXURY;Import;6;SIX;GREEN;NISSAN;FL;NISSAN.ALTIMA
TRAIN;5520;15;NO;58573;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;FORD;AZ;FORD.CONTOUR
TRAIN;5174;78;NO;49966;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;CHEVROLET;AZ;CHEVROLET.LUMINA
VALIDATE;4324;29;NO;93217;FAMILY.SMALL;Import;5;FIVE;PURPLE;GEO;TX;GEO.PRIZM
TRAIN;5511;37;NO;94863;FAMILY.MEDIUM;Domestic;5;FIVE;BLACK;PONTIAC;TX;PONTIAC.GRAND PRIX
VALIDATE;3875;24;NO;78562;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;FORD;TX;FORD.TAURUS
TEST;5283;3;NO;92762;FAMILY.MEDIUM;Domestic;3;ONE-THREE;SILVER;CHEVROLET;GA;CHEVROLET.MALIBU
TEST;5089;3;NO;72514;ECONOMY;Import;3;ONE-THREE;BLUE;MITSUBISHI;GA;MITSUBISHI.MIRAGE
VALIDATE;4482;32;NO;69470;FAMILY.SMALL;Domestic;4;FOUR;RED;FORD;FL;FORD.ESCORT
TRAIN;4639;56;NO;87505;LUXURY;Domestic;9;SEVEN+;WHITE;CADILLAC;FL;CADILLAC.DEVILLE
TRAIN;4970;88;NO;62073;LUXURY;Import;6;SIX;WHITE;NISSAN;FL;NISSAN.SENTRA
TEST;6395;87;NO;57974;FAMILY.MEDIUM;Domestic;4;FOUR;RED;OLDSMOBILE;TX;OLDSMOBILE.ACHIEVA
TRAIN;4838;1;NO;73869;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;CHEVROLET;TX;CHEVROLET.MALIBU
VALIDATE;4164;25;NO;81661;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;FORD;AZ;FORD.TAURUS
TEST;4104;61;NO;76848;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;CHEVROLET;AZ;CHEVROLET.LUMINA
TEST;5771;24;NO;72416;ECONOMY;Import;4;FOUR;GREEN;MAZDA;CA;MAZDA.626
TRAIN;6690;2;NO;83806;FAMILY.SMALL;Import;3;ONE-THREE;GOLD;MAZDA;TX;MAZDA.626
VALIDATE;5891;48;NO;69216;FAMILY.LARGE;Domestic;6;SIX;GOLD;PONTIAC;FL;PONTIAC.BONNEVILLE
VALIDATE;5292;14;NO;80454;LUXURY;Domestic;7;SEVEN+;BLUE;PONTIAC;AZ;PONTIAC.BONNEVILLE
TRAIN;4432;28;NO;66036;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;CHEVROLET;AZ;CHEVROLET.LUMINA
TEST;4194;1;NO;49562;FAMILY.SMALL;Import;4;FOUR;RED;HYUNDAI;GA;HYUNDAI.ELANTRA
TEST;5604;3;NO;45348;FAMILY.MEDIUM;Domestic;4;FOUR;PURPLE;PLYMOUTH;AZ;PLYMOUTH.BREEZE
TEST;4495;87;NO;77996;ECONOMY;Domestic;3;ONE-THREE;SILVER;MERCURY;TX;MERCURY.TRACER
TRAIN;5902;4;NO;98895;LUXURY;Import;7;SEVEN+;GOLD;HONDA;GA;HONDA.ACCORD
TRAIN;4417;14;NO;71194;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;FORD;VA;FORD.CONTOUR
TRAIN;4601;3;NO;100837;LUXURY;Import;8;SEVEN+;SILVER;OTHER;AZ;INFINITI.G20
VALIDATE;5534;15;NO;52455;FAMILY.MEDIUM;Domestic;2;ONE-THREE;RED;CHEVROLET;TX;CHEVROLET.CAVALIER
TEST;4819;57;NO;76632;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;CHEVROLET;AZ;CHEVROLET.LUMINA
TRAIN;5132;84;NO;47400;FAMILY.MEDIUM;Domestic;5;FIVE;GOLD;BUICK;CA;BUICK.SKYLARK
VALIDATE;5669;13;NO;82423;LUXURY;Import;8;SEVEN+;GOLD;HONDA;VA;HONDA.ACCORD
TRAIN;4079;22;NO;78754;ECONOMY;Domestic;5;FIVE;WHITE;CHEVROLET;VA;CHEVROLET.CAVALIER
