Ano,Código,Nome da Disciplina,CH,CR,TU,MF,FA,SF,SE,rga_anonimo,Disciplina,Grupo de Disciplinas,Tipo de Disciplina,Optativa
2011/2,70400382,Estrutura de Dados I,96,6,CC,1.2,42,RMF,2,4c7b790e2146b42f9d950db773f48c35b63408187e5402aa024e53db67b01446,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2011/2,72100029,MECÂNICA,96,6,CC,0.7,54,RMF,2,4c7b790e2146b42f9d950db773f48c35b63408187e5402aa024e53db67b01446,Mecânica,Mecânica,Física,Não
2011/2,70400717,Programação II,64,4,CC,0.0,0,RM,4,4c7b790e2146b42f9d950db773f48c35b63408187e5402aa024e53db67b01446,Programação II,Programação,Computação,Não
2014/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,2.8,0,RM,1,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2014/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,1.3,0,RM,1,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2014/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,4.7,0,RM,1,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Lógica Digital,Lógica Digital,Computação,Não
2014/1,70400375,Programação I,96,6,CC,5.0,12,AP,1,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Programação I,Programação,Computação,Não
2014/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,6.5,8,AP,1,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2014/2,70400718,Banco de Dados,96,6,CC,1.0,40,RMF,4,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Banco de Dados,Banco de Dados,Computação,Não
2014/2,72100003,CÁLCULO I,96,6,CC,1.4,30,RMF,2,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Cálculo I,Cálculo,Matemática,Não
2014/2,72100020,ESTATISTICA GERAL,64,4,CC,0.8,16,RM,2,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Estatística Geral,Estatística,Matemática,Não
2014/2,70400382,Estrutura de Dados I,96,6,CC,3.4,38,RMF,2,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2014/2,70400381,Matemática Discreta,64,4,CC,5.8,0,AP,2,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Matemática Discreta,Matemática Discreta,Matemática,Não
2014/2,72100029,MECÂNICA,96,6,CC,2.0,35,RMF,2,178b04c9015ff7f05468b62fff90db311487803f576e22cca9c74ef80a42bc4d,Mecânica,Mecânica,Física,Não
2012/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,0.0,50,RMF,1,a80c59e60dbe0f0517c84671efbc8f2df4027633964236d72a5c642b93d3c22e,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2012/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,0.0,90,RMF,1,a80c59e60dbe0f0517c84671efbc8f2df4027633964236d72a5c642b93d3c22e,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2012/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,0.0,48,RMF,1,a80c59e60dbe0f0517c84671efbc8f2df4027633964236d72a5c642b93d3c22e,Lógica Digital,Lógica Digital,Computação,Não
2012/1,70400375,Programação I,96,6,CC,0.0,94,RMF,1,a80c59e60dbe0f0517c84671efbc8f2df4027633964236d72a5c642b93d3c22e,Programação I,Programação,Computação,Não
2012/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,0.0,96,RMF,1,a80c59e60dbe0f0517c84671efbc8f2df4027633964236d72a5c642b93d3c22e,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2012/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,3.7,4,RM,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2012/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,6.5,0,AP,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2012/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,6.5,0,AP,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Lógica Digital,Lógica Digital,Computação,Não
2012/1,70400375,Programação I,96,6,CC,4.0,6,RM,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Programação I,Programação,Computação,Não
2012/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,9.5,0,AP,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2012/2,72100003,CÁLCULO I,96,6,CC,5.6,10,AP,2,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Cálculo I,Cálculo,Matemática,Não
2012/2,72100020,ESTATISTICA GERAL,64,4,CC,8.5,4,AP,2,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Estatística Geral,Estatística,Matemática,Não
2012/2,70400381,Matemática Discreta,64,4,CC,6.5,0,AP,2,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Matemática Discreta,Matemática Discreta,Matemática,Não
2012/2,72100029,MECÂNICA,96,6,CC,6.0,0,AP,2,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Mecânica,Mecânica,Física,Não
2012/2,70400375,Programação I,96,6,CC,8.0,2,AP,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Programação I,Programação,Computação,Não
2012/3,70400716,Engenharia de Software,96,6,CC1,7.75,0,AP,4,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Engenharia de Software,Engenharia de Software,Computação,Não
2013/1,70400711,Arquitetura e Organização de Computadores,96,6,CC,5.0,0,AP,3,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Arquitetura e Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2013/1,72100004,CÁLCULO II,96,6,CC,6.0,2,AP,3,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Cálculo II,Cálculo,Matemática,Não
2013/1,72100013,ELETRICIDADE E MAGNETISMO,96,6,CC,5.0,0,AP,3,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Eletromagnetismo,Eletromagnetismo,Física,Não
2013/1,70400382,Estrutura de Dados I,96,6,CC,6.0,0,AP,2,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2013/2,70400718,Banco de Dados,96,6,CC,6.8,2,AP,4,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Banco de Dados,Banco de Dados,Computação,Não
2013/2,72100005,CÁLCULO III,96,6,CC,5.0,0,AP,4,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Cálculo III,Cálculo,Matemática,Não
2013/2,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,CC,9.9,0,AP,4,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2013/2,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,EC1,8.2,0,AP,1,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2013/2,70400713,Introdução aos Sistemas de Informação,64,4,CC,5.6,0,AP,3,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2013/2,70400717,Programação II,64,4,CC,5.6,6,AP,4,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Programação II,Programação,Computação,Não
2014/1,70400709,Estrutura de Dados II,64,4,CC,5.93,10,AP,3,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2014/1,70400722,Linguagens Formais e Autômatos,64,4,CC,5.5,0,AP,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2014/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,8.4,5,AP,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2014/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,3.2,12,RM,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2014/1,70400720,Sistemas Operacionais,96,6,CC,5.0,4,AP,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Sistemas Operacionais,Sistemas Operacionais,Computação,Não
2014/1,72100001,ÁLGEBRA LINEAR I,96,6,CC,4.0,6,RM,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Álgebra Linear I,Álgebra Linear,Matemática,Não
2014/2,70400725,Inteligência Artificial,96,6,CC,6.5,7,AP,6,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Inteligência Artificial,Inteligência Artificial,Computação,Não
2014/2,70400727,Programação III,64,4,CC,8.5,3,AP,6,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Programação III,Programação,Computação,Não
2014/2,70400726,Redes de Computadores,96,6,CC,5.6,8,AP,6,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Redes de Computadores,Redes de Computadores,Computação,Não
2014/2,70400734,Seminários em Computação,64,4,CC,0.0,64,RMF,8,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Seminários em Computação,Empreendedorismo,Administração,Não
2014/2,72100001,ÁLGEBRA LINEAR I,96,6,EAP,5.2,8,AP,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Álgebra Linear I,Álgebra Linear,Matemática,Não
2015/1,70401086,Arquitetura de Software (optativa),64,4,CC,8.8,12,AP,0,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Arquitetura de Software,Engenharia de Software,Computação,Sim
2015/1,70400732,Computação Gráfica,64,4,CC,8.8,0,AP,7,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Computação Gráfica,Computação Gráfica,Computação,Não
2015/1,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,CC,8.5,8,AP,7,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2015/1,70400729,Programação Paralela e Distribuida,96,6,CC,5.8,0,AP,7,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Programação Paralela e Distribuida,Programação Paralela e Distribuida,Computação,Não
2015/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,7.27,7,AP,5,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2015/2,72100043,Atividades Complementares,112,7,CC,0.0,0,APO,8,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Atividades Complementares,Atividades Complementares,Complementar,Não
2015/2,70400728,Compiladores,96,6,CC,8.0,0,AP,6,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Compiladores,Compiladores,Computação,Não
2015/2,70400734,Seminários em Computação,64,4,CC,6.5,4,AP,8,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Seminários em Computação,Empreendedorismo,Administração,Não
2015/2,70401074,Sistemas de Informação Geográfica (optativa),64,4,CC,7.8,6,AP,0,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Sistemas de Informação Geográfica,Sistemas de Informação Geográfica,Computação,Sim
2015/2,70400733,Trabalho de Curso,192,0,CC,9.0,0,AP,8,f78ecccef83321a8f7d42a0aca517b3ac5fba0a56ad08c51a62222c27e425a5c,Trabalho de Curso Final,Trabalho de Curso,Pesquisa,Não
2010/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,3.9,4,RM,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2010/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,5.0,8,AP,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2010/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,2.7,0,RM,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Lógica Digital,Lógica Digital,Computação,Não
2010/1,70400375,Programação I,96,6,CC,5.1,8,AP,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Programação I,Programação,Computação,Não
2010/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,3.9,20,RM,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2010/2,72100003,CÁLCULO I,96,6,CC,4.6,14,RM,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo I,Cálculo,Matemática,Não
2010/2,72100020,ESTATISTICA GERAL,64,4,CC,6.4,8,AP,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Estatística Geral,Estatística,Matemática,Não
2010/2,70400382,Estrutura de Dados I,96,6,CC,5.6,18,AP,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2010/2,70400381,Matemática Discreta,64,4,CC,5.1,8,AP,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Matemática Discreta,Matemática Discreta,Matemática,Não
2010/2,72100029,MECÂNICA,96,6,CC,6.2,6,AP,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Mecânica,Mecânica,Física,Não
2011/1,72100003,CÁLCULO I,96,6,MAT,2.6,14,RM,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo I,Cálculo,Matemática,Não
2011/1,70400709,Estrutura de Dados II,64,4,CC,2.73,36,RMF,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2011/1,70400713,Introdução aos Sistemas de Informação,64,4,CC,8.3,8,AP,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2011/1,70400722,Linguagens Formais e Autômatos,64,4,CC,5.0,0,AP,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2011/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,6.1,12,AP,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Lógica Digital,Lógica Digital,Computação,Não
2011/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,5.25,12,AP,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2011/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,3.83,16,RM,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2011/2,70400718,Banco de Dados,96,6,CC,4.0,0,RM,4,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Banco de Dados,Banco de Dados,Computação,Não
2011/2,72100003,CÁLCULO I,96,6,CC,5.0,10,AP,2,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo I,Cálculo,Matemática,Não
2011/2,70400716,Engenharia de Software,96,6,CC,5.4,7,AP,4,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Engenharia de Software,Engenharia de Software,Computação,Não
2011/2,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,EF1,7.0,8,AP,7,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2011/2,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,LQP,5.9,14,AP,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2011/2,70400717,Programação II,64,4,CC,7.9,0,AP,4,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Programação II,Programação,Computação,Não
2012/1,70400711,Arquitetura e Organização de Computadores,96,6,CC,7.0,0,AP,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Arquitetura e Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2012/1,72100004,CÁLCULO II,96,6,CC,3.0,12,RM,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo II,Cálculo,Matemática,Não
2012/1,72100013,ELETRICIDADE E MAGNETISMO,96,6,CC,5.0,12,AP,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Eletromagnetismo,Eletromagnetismo,Física,Não
2012/1,70400709,Estrutura de Dados II,64,4,CC,4.2,16,RM,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2012/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,5.9,9,AP,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2012/1,72100001,ÁLGEBRA LINEAR I,96,6,MAT,3.93,8,RM,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Álgebra Linear I,Álgebra Linear,Matemática,Não
2012/2,70400728,Compiladores,96,6,CC,6.02,0,AP,6,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Compiladores,Compiladores,Computação,Não
2012/2,72100004,CÁLCULO II,96,6,MAT,2.0,20,RM,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo II,Cálculo,Matemática,Não
2012/2,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,CC,6.47,0,AP,4,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2012/2,70400725,Inteligência Artificial,96,6,CC,5.0,15,AP,6,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Inteligência Artificial,Inteligência Artificial,Computação,Não
2012/2,70400727,Programação III,64,4,CC,3.7,2,RM,6,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Programação III,Programação,Computação,Não
2012/2,72100001,ÁLGEBRA LINEAR I,96,6,EAP,6.3,20,AP,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Álgebra Linear I,Álgebra Linear,Matemática,Não
2013/1,70401086,Arquitetura de Software (optativa),64,4,CC,8.0,0,AP,0,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Arquitetura de Software,Engenharia de Software,Computação,Sim
2013/1,70400732,Computação Gráfica,64,4,CC,6.5,0,AP,7,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Computação Gráfica,Computação Gráfica,Computação,Não
2013/1,70400709,Estrutura de Dados II,64,4,CC,6.9,8,AP,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2013/1,72000012,INGLÊS INSTRUMENTAL,64,4,AGN,7.0,10,AP,0,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Inglês Instrumental,Inglês Instrumental,Linguagens,Sim
2013/1,70400727,Programação III,64,4,CC,7.2,4,AP,6,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Programação III,Programação,Computação,Não
2013/1,70400720,Sistemas Operacionais,96,6,CC,5.3,2,AP,5,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Sistemas Operacionais,Sistemas Operacionais,Computação,Não
2013/2,70400718,Banco de Dados,96,6,CC,5.1,24,AP,4,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Banco de Dados,Banco de Dados,Computação,Não
2013/2,72100004,CÁLCULO II,96,6,FIP,5.0,12,AP,3,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo II,Cálculo,Matemática,Não
2013/2,70400726,Redes de Computadores,96,6,CC,5.01,6,AP,6,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Redes de Computadores,Redes de Computadores,Computação,Não
2013/2,70400734,Seminários em Computação,64,4,CC,6.8,10,AP,8,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Seminários em Computação,Empreendedorismo,Administração,Não
2014/1,72100043,Atividades Complementares,112,7,CC,0.0,0,APO,8,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Atividades Complementares,Atividades Complementares,Complementar,Não
2014/1,72100005,CÁLCULO III,96,6,F11,5.0,0,AP,4,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Cálculo III,Cálculo,Matemática,Não
2014/1,70400729,Programação Paralela e Distribuida,96,6,CC,6.5,0,AP,7,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Programação Paralela e Distribuida,Programação Paralela e Distribuida,Computação,Não
2014/1,72000016,Práticas de Leitura e Produção de Textos,96,6,LET,8.5,12,AP,1,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2014/1,70400733,Trabalho de Curso,192,0,CC,7.0,0,AP,8,9cc968cbc46d3da959f49d458e53bf9f4b7820ad3c176c42ab03094c9aa2dbcd,Trabalho de Curso Final,Trabalho de Curso,Pesquisa,Não
2023/1,112700001,Cálculo I,96,6,CC,0.63,28,RMF,1,f45110dafea9c6a3bfcf83666d991dd5180bd8a079706befcc64f85b31db234a,Cálculo I,Cálculo,Matemática,Não
